RATE,ID,YEAR,CITY,STATE,MKT_TIER
135.5,237797,2017,Sandy,UT,2
145.86,237797,2017,Sandy,UT,3
135.5,237797,2018,Sandy,UT,2
143,237797,2018,Sandy,UT,3
139,237797,2019,Sandy,UT,2
147.39,237797,2019,Sandy,UT,3
237.33,237798,2017,Salt Lake City,UT,2
225.67,237798,2018,Salt Lake City,UT,2
204,237798,2019,Salt Lake City,UT,2
228.4,237799,2017,Park City,UT,2
256.75,237799,2018,Park City,UT,2
279,237799,2019,Park City,UT,2
127.6,237800,2017,Woods Cross,UT,2
119.71,237800,2018,Woods Cross,UT,2
135,237800,2019,Woods Cross,UT,2
125.73,237801,2017,Salt Lake City,UT,2
141.57,237801,2018,Salt Lake City,UT,2
137.63,237801,2019,Salt Lake City,UT,2
155.26,237802,2017,Layton,UT,3
128.88,237802,2018,Layton,UT,3
159.33,237802,2019,Layton,UT,3
115.5,237803,2017,Layton,UT,2
112,237803,2018,Layton,UT,2
121.5,237803,2019,Layton,UT,2
169.25,237804,2017,Salt Lake City,UT,3
129,237804,2018,Salt Lake,UT,3
160.73,237804,2018,Salt Lake City,UT,3
163.27,237804,2019,Salt Lake City,UT,3
122.67,237805,2017,Salt Lake City,UT,2
118.07,237805,2018,Salt Lake City,UT,2
136.18,237805,2019,Salt Lake City,UT,2
138.1,237806,2017,Midvale,UT,3
140,237806,2018,Midvale,UT,3
142.55,237806,2019,Midvale,UT,3
155.67,237807,2017,Salt Lake City,UT,2
167.56,237807,2017,Salt Lake City,UT,3
165.25,237807,2018,Salt Lake City,UT,2
176.23,237807,2018,Salt Lake City,UT,3
169,237807,2019,Salt Lake City,UT,2
196.64,237807,2019,Salt Lake City,UT,3
159.13,237808,2017,Salt Lake City,UT,2
161.93,237808,2018,Salt Lake City,UT,2
6406.38,237808,2019,Salt Lake City,UT,2
174.67,237809,2017,Salt Lake City,UT,3
188.46,237809,2017,Salt Lake City,UT,5
182,237809,2018,Salt Lake City,UT,3
180.35,237809,2018,Salt Lake City,UT,5
1171.2,237809,2019,Salt Lake City,UT,3
195.62,237809,2019,Salt Lake City,UT,5
155,237809,2020,Salt Lake City,UT,5
124.75,237811,2017,Salisbury,NC,2
125.44,237811,2018,Salisbury,NC,2
125.08,237811,2019,Salisbury,NC,2
140.43,237812,2017,Sandusky,OH,2
139,237812,2018,Sandusky,OH,2
146.43,237812,2019,Sandusky,OH,2
139,237814,2017,Spokane,WA,2
131.3,237814,2018,Spokane,WA,2
148.38,237814,2019,Spokane,WA,2
119,237817,2017,San Angelo,TX,2
119,237817,2018,San Angelo,TX,2
153,237817,2019,San Angelo,TX,2
206.77,237823,2017,Santa Cruz,CA,5
172.33,237823,2018,Santa Cruz,CA,1
175.08,237823,2018,Santa Cruz,CA,5
162,237823,2019,Santa Cruz,CA,1
228.4,237823,2019,Santa Cruz,CA,5
289,237824,2017,San Jose,CA,3
276.86,237824,2017,San Jose,CA,5
297.57,237824,2018,San Jose,CA,3
295.9,237824,2018,San Jose,CA,5
309,237824,2019,San Jose,CA,3
312.81,237824,2019,San Jose,CA,5
321.11,237825,2017,Santa Clara,CA,3
387.04,237825,2017,Santa Clara,CA,5
324.25,237825,2018,Santa Clara,CA,3
340.24,237825,2018,Santa Clara,CA,5
336.31,237825,2019,Santa Clara,CA,3
462.78,237825,2019,Santa Clara,CA,5
315,237825,2020,Santa Clara,CA,5
280.5,237826,2017,Mountain View,CA,2
294.19,237826,2017,Mountain View,CA,3
307,237826,2018,Mountain View,CA,2
320.46,237826,2018,Mountain View,CA,3
328.33,237826,2019,Mountain View,CA,2
359.2,237826,2019,Mountain View,CA,3
262.67,237827,2017,Milpitas,CA,2
308.43,237827,2017,Milpitas,CA,3
266.2,237827,2018,Milpitas,CA,2
261.67,237827,2018,Milpitas,CA,3
270,237827,2019,Milpitas,CA,2
283.29,237827,2019,Milpitas,CA,3
279,237827,2020,Milpitas,CA,3
152,237828,2017,Gilroy,CA,2
191.69,237828,2017,Gilroy,CA,3
159,237828,2018,Gilroy,CA,2
194.06,237828,2018,Gilroy,CA,3
159,237828,2019,Gilroy,CA,2
226.8,237828,2019,Gilroy,CA,3
285.75,237829,2017,Cupertino,CA,2
297.19,237829,2017,Cupertino,CA,3
279,237829,2017,Cupertino,CA,4
296.75,237829,2018,Cupertino,CA,2
286.83,237829,2018,Cupertino,CA,3
325.25,237829,2019,Cupertino,CA,2
283.67,237829,2019,Cupertino,CA,3
267.67,237830,2017,San Jose,CA,3
279.38,237830,2018,San Jose,CA,3
313.65,237830,2019,San Jose,CA,3
265,237830,2020,San Jose,CA,3
252.33,237831,2017,San Jose,CA,2
264.29,237831,2018,San Jose,CA,2
321.5,237831,2019,San Jose,CA,2
116,237834,2017,Sidney,OH,2
121.5,237834,2018,Sidney,OH,2
125.75,237834,2019,Sidney,OH,2
110,237835,2017,Shreveport,LA,3
115.16,237835,2017,Shreveport,LA,5
111.17,237835,2018,Shreveport,LA,3
112.87,237835,2018,Shreveport,LA,5
108.25,237835,2019,Shreveport,LA,3
119.16,237835,2019,Shreveport,LA,5
106.55,237836,2017,Shreveport,LA,3
103.67,237836,2018,Shreveport,LA,3
106.36,237836,2019,Shreveport,LA,3
104.43,237837,2017,Shreveport,LA,2
111.5,237837,2018,Shreveport,LA,2
108.13,237837,2019,Shreveport,LA,2
103.17,237838,2017,Bossier City,LA,2
103,237838,2018,Bossier City,LA,2
109.71,237838,2019,Bossier City,LA,2
130,237839,2017,Sherman,TX,2
169,237839,2018,Sherman,TX,2
116.33,237839,2019,Sherman,TX,2
108.67,237841,2017,South Hill,VA,2
108,237841,2018,South Hill,VA,2
112.78,237841,2019,South Hill,VA,2
145,237842,2017,Sheridan,WY,2
199,237842,2018,Sheridan,WY,2
206.5,237842,2019,Sheridan,WY,2
152.33,237843,2017,Shamokin Dam,PA,2
162.33,237843,2018,Shamokin Dam,PA,2
161.5,237843,2019,Shamokin Dam,PA,2
149,237844,2017,St George,UT,2
145.67,237844,2018,St George,UT,2
154,237844,2019,St George,UT,2
148,237845,2017,Saint George,UT,2
144.86,237845,2017,Saint George,UT,3
149,237845,2018,Saint George,UT,2
139,237845,2018,Saint George,UT,3
153.29,237845,2019,Saint George,UT,3
127.75,237846,2017,Springboro,OH,2
131,237846,2018,Springboro,OH,2
135.67,237846,2019,Springboro,OH,2
219,237847,2017,Saint Augustine,FL,2
199,237847,2018,Saint Augustine,FL,2
174.2,237847,2019,Saint Augustine,FL,2
117.33,237848,2017,Springfield,OH,2
112.43,237848,2018,Springfield,OH,2
121.89,237848,2019,Springfield,OH,2
187.75,237849,2017,Saint Augustine,FL,2
176.5,237849,2018,Saint Augustine,FL,2
183,237849,2019,Saint Augustine,FL,2
179,237850,2017,Saint Augustine,FL,2
192.33,237850,2018,Saint Augustine,FL,2
199,237850,2019,Saint Augustine,FL,2
139,237851,2017,Lebanon,MO,2
159,237851,2018,Lebanon,MO,2
159,237851,2019,Lebanon,MO,2
148.9,237852,2017,Springfield,MO,5
149,237852,2018,Springfield,MO,3
150.6,237852,2018,Springfield,MO,5
159,237852,2019,Springfield,MO,3
168.44,237852,2019,Springfield,MO,5
149,237852,2020,Springfield,MO,5
154,237853,2017,Springfield,MA,2
176.14,237853,2017,Springfield,MA,3
147.75,237853,2018,Springfield,MA,2
168.09,237853,2018,Springfield,MA,3
150.8,237853,2019,Springfield,MA,2
184.88,237853,2019,Springfield,MA,3
158.33,237854,2017,Lenox,MA,2
119,237854,2017,Lenox,MA,4
153.75,237854,2018,Lenox,MA,2
173.75,237854,2019,Lenox,MA,2
234.5,237855,2017,South San Francisco,CA,3
312.13,237855,2017,South San Francisco,CA,5
225.5,237855,2018,South San Francisco,CA,3
245.11,237855,2018,South San Francisco,CA,5
237,237855,2019,South San Francisco,CA,3
34741.69,237855,2019,South San Francisco,CA,5
174.5,237856,2017,San Rafael,CA,3
190.12,237856,2017,San Rafael,CA,5
162.67,237856,2018,San Rafael,CA,3
185.22,237856,2018,San Rafael,CA,5
173.4,237856,2019,San Rafael,CA,3
194.81,237856,2019,San Rafael,CA,5
189,237856,2020,San Rafael,CA,5
180.33,237857,2017,Walnut Creek,CA,3
196.23,237857,2017,Walnut Creek,CA,5
180.33,237857,2018,Walnut Creek,CA,3
184.25,237857,2018,Walnut Creek,CA,5
194.73,237857,2019,Walnut Creek,CA,5
304.29,237858,2017,San Mateo,CA,3
330,237858,2018,San Mateo,CA,3
317,237858,2019,San Mateo,CA,3
277.2,237859,2017,Milpitas,CA,2
260.5,237859,2018,Milpitas,CA,2
229,237859,2018,Milpitas,CA,3
263,237859,2019,Milpitas,CA,2
235.22,237860,2017,Hayward,CA,2
186.57,237860,2018,Hayward,CA,2
203.62,237860,2019,Hayward,CA,2
333.29,237861,2017,Burlingame,CA,2
274,237861,2018,Burlingame,CA,2
241,237861,2019,Burlingame,CA,2
214.58,237863,2017,South San Francisco,CA,2
205.56,237863,2018,South San Francisco,CA,2
243.57,237863,2019,South San Francisco,CA,2
256.78,237864,2017,Fremont,CA,2
213.67,237864,2018,Fremont,CA,2
210.11,237864,2019,Fremont,CA,2
128.38,237865,2017,Wichita Falls,TX,2
150.67,237865,2018,Wichita Falls,TX,2
141.71,237865,2019,Wichita Falls,TX,2
113.25,237866,2017,Springfield,MO,2
125.14,237866,2018,Springfield,MO,2
120.5,237866,2019,Springfield,MO,2
165.5,237867,2017,Springfield,VA,3
181.18,237867,2017,Springfield,VA,5
154,237867,2018,Springfield,VA,3
215.38,237867,2018,Springfield,VA,5
169,237867,2019,Springfield,VA,3
203.14,237867,2019,Springfield,VA,5
127.05,237868,2017,Spartanburg,SC,2
130.81,237868,2018,Spartanburg,SC,2
136,237868,2019,Spartanburg,SC,2
142,237869,2017,Show Low,AZ,2
149,237869,2018,Show Low,AZ,2
166.5,237869,2019,Show Low,AZ,2
145.13,237870,2017,Pinehurst,NC,3
152.67,237870,2018,Pinehurst,NC,3
157.57,237870,2019,Pinehurst,NC,3
152.33,237871,2017,Somerset,PA,2
169,237871,2018,Somerset,PA,2
137.14,237871,2019,Somerset,PA,2
126.43,237872,2017,Aberdeen,NC,2
123.33,237872,2018,Aberdeen,NC,2
136,237872,2019,Aberdeen,NC,2
141.5,237873,2017,San Marcos,TX,2
154,237873,2018,San Marcos,TX,2
144,237873,2019,San Marcos,TX,2
117.13,237875,2017,Sanford,NC,2
115.33,237875,2018,Sanford,NC,2
142.33,237875,2019,Sanford,NC,2
306.17,237876,2017,Santa Clara,CA,3
544.75,237876,2017,Santa Clara,CA,5
314.67,237876,2018,Santa Clara,CA,3
322.41,237876,2018,Santa Clara,CA,5
323.11,237876,2019,Santa Clara,CA,3
331.9,237876,2019,Santa Clara,CA,5
224.67,237877,2017,Dana Point,CA,5
204.14,237877,2018,Dana Point,CA,5
139,237877,2019,Dana Point,CA,3
195.11,237877,2019,Dana Point,CA,5
181,237879,2017,Irvine,CA,3
182.55,237879,2017,Irvine,CA,5
171.6,237879,2018,Irvine,CA,3
183.55,237879,2018,Irvine,CA,5
167.11,237879,2019,Irvine,CA,3
185.36,237879,2019,Irvine,CA,5
175,237879,2020,Irvine,CA,5
145.5,237880,2017,Foothill Ranch,CA,2
168.55,237880,2017,Foothill Ranch,CA,3
147,237880,2018,Foothill Ranch,CA,2
168.14,237880,2018,Foothill Ranch,CA,3
141.25,237880,2019,Foothill Ranch,CA,2
170.64,237880,2019,Foothill Ranch,CA,3
125.67,237881,2017,Garden Grove,CA,2
144.24,237881,2017,Garden Grove,CA,3
122,237881,2018,Garden Grove,CA,2
167.64,237881,2018,Garden Grove,CA,3
131.5,237881,2019,Garden Grove,CA,2
6420.75,237881,2019,Garden Grove,CA,3
126.5,237881,2020,Garden Grove,CA,3
155,237882,2017,Santa Ana,CA,3
157.69,237882,2017,Santa Ana,CA,5
159,237882,2018,Santa Ana,CA,3
194.8,237882,2018,Santa Ana,CA,5
195.89,237882,2019,Santa Ana,CA,5
169.8,237883,2017,Anaheim,CA,5
149,237883,2018,Anaheim,CA,3
170.44,237883,2018,Anaheim,CA,5
153.5,237883,2019,Anaheim,CA,3
189.87,237883,2019,Anaheim,CA,5
149,237883,2020,Anaheim,CA,5
184.25,237884,2017,Costa Mesa,CA,3
230.36,237884,2017,Costa Mesa,CA,5
186.75,237884,2018,Costa Mesa,CA,3
193.19,237884,2018,Costa Mesa,CA,5
185,237884,2019,Costa Mesa,CA,3
203.59,237884,2019,Costa Mesa,CA,5
143.8,237885,2017,Orange,CA,3
158.84,237885,2017,Orange,CA,5
158.4,237885,2018,Orange,CA,3
161.14,237885,2018,Orange,CA,5
152.89,237885,2019,Orange,CA,3
169.7,237885,2019,Orange,CA,5
155,237885,2020,Orange,CA,5
110.88,237886,2017,Glen Carbon,IL,2
119.13,237886,2018,Glen Carbon,IL,2
125.29,237886,2019,Glen Carbon,IL,2
129,237887,2017,O*fallon,IL,4
133.08,237887,2017,O'fallon,IL,3
119,237887,2017,O'fallon,IL,4
130,237887,2018,O*fallon,IL,2
144.67,237887,2018,O'fallon,IL,3
129,237887,2019,O*fallon,IL,2
174,237887,2019,O'Fallon,IL,3
119,237887,2019,O'fallon,IL,2
139.27,237887,2019,O'fallon,IL,3
142.33,237888,2017,Saint Simons Island,GA,2
143.8,237888,2018,Saint Simons Island,GA,2
160.67,237888,2019,Saint Simons Island,GA,2
305.67,237890,2017,Santa Cruz,CA,2
199,237890,2018,Santa Cruz,CA,2
219,237890,2019,Santa Cruz,CA,2
144.2,237891,2017,Wichita Falls,TX,3
131.83,237891,2018,Wichita Falls,TX,3
141.25,237891,2019,Wichita Falls,TX,3
113.77,237893,2017,Springfield,IL,3
104,237893,2018,Springfield,IL,2
121.5,237893,2018,Springfield,IL,3
124.21,237893,2019,Springfield,IL,3
145.25,237895,2017,Springfield,TN,2
164,237895,2018,Springfield,TN,2
155,237895,2019,Springfield,TN,2
126.22,237896,2017,West Springfield,MA,2
141.5,237896,2018,West Springfield,MA,2
174.8,237896,2019,West Springfield,MA,2
120,237897,2017,Spokane,WA,3
134.74,237897,2017,Spokane,WA,5
125,237897,2018,Spokane,WA,3
133.96,237897,2018,Spokane,WA,5
127.67,237897,2019,Spokane,WA,3
143.8,237897,2019,Spokane,WA,5
129.72,237898,2017,Spartanburg,SC,2
126.29,237898,2018,Spartanburg,SC,2
116.83,237898,2019,Spartanburg,SC,2
219.36,237899,2017,Liverpool,NY,2
149.44,237899,2018,Liverpool,NY,2
136.93,237899,2019,Liverpool,NY,2
146.41,237900,2017,Saint Louis,MO,3
154.19,237900,2017,Saint Louis,MO,5
152.33,237900,2018,Saint Louis,MO,3
149.96,237900,2018,Saint Louis,MO,5
116,237900,2018,St Louis,MO,5
152,237900,2019,Saint Louis,MO,3
162,237900,2019,Saint Louis,MO,5
119,237900,2019,St Louis,MO,5
142.33,237901,2017,Collinsville,IL,2
120.67,237901,2018,Collinsville,IL,2
139,237901,2019,Collinsville,IL,2
135,237902,2017,Bridgeton,MO,3
154.56,237902,2017,Bridgeton,MO,5
156.25,237902,2018,Bridgeton,MO,5
138,237902,2019,Bridgeton,MO,3
165.46,237902,2019,Bridgeton,MO,5
196.55,237904,2017,Saint Petersburg,FL,5
207.42,237904,2018,Saint Petersburg,FL,5
177.33,237904,2019,Saint Petersburg,FL,3
195.13,237904,2019,Saint Petersburg,FL,5
140.5,237905,2017,Ellenton,FL,2
218.5,237905,2018,Ellenton,FL,2
212.67,237905,2019,Ellenton,FL,2
192.25,237906,2017,Southport,NC,2
161.75,237906,2018,Southport,NC,2
166.5,237906,2019,Southport,NC,2
113.5,237907,2017,Lincoln,IL,2
117,237907,2018,Lincoln,IL,2
116.6,237907,2019,Lincoln,IL,2
92,237907,2020,Lincoln,IL,2
123,237908,2017,Fishkill,NY,2
141.47,237908,2017,Fishkill,NY,3
120,237908,2018,Fishkill,NY,2
131.07,237908,2018,Fishkill,NY,3
115,237908,2019,Fishkill,NY,2
136.2,237908,2019,Fishkill,NY,3
123.33,237909,2017,Manning,SC,2
133.33,237909,2018,Manning,SC,2
143.75,237909,2019,Manning,SC,2
113.83,237910,2017,Chesterfield,MO,3
123.74,237910,2018,Chesterfield,MO,3
129.9,237910,2019,Chesterfield,MO,3
139,237911,2017,Springfield,IL,2
134.5,237911,2018,Springfield,IL,2
135.4,237911,2019,Springfield,IL,2
149,237912,2017,Saint Louis,MO,3
163.84,237912,2017,Saint Louis,MO,5
155,237912,2017,St Louis,MO,3
168.33,237912,2018,Saint Louis,MO,3
168.86,237912,2018,Saint Louis,MO,5
164,237912,2018,St Louis,MO,5
1393.63,237912,2019,Saint Louis,MO,3
174.21,237912,2019,Saint Louis,MO,5
149,237912,2019,St Louis,MO,3
117,237912,2020,Saint Louis,MO,5
146,237913,2017,Saint Joseph,MO,2
142.25,237913,2018,Saint Joseph,MO,2
156.63,237913,2019,Saint Joseph,MO,2
175,237914,2017,Santa Ana,CA,3
160.72,237914,2017,Santa Ana,CA,5
165,237914,2018,Santa Ana,CA,3
164.85,237914,2018,Santa Ana,CA,5
163,237914,2019,Santa Ana,CA,3
223.59,237914,2019,Santa Ana,CA,5
138.44,237917,2017,Sioux City,IA,3
109,237917,2018,Sioux City,IA,2
131.93,237917,2018,Sioux City,IA,3
111.5,237917,2019,Sioux City,IA,2
132.79,237917,2019,Sioux City,IA,3
115,237917,2020,Sioux City,IA,3
129.4,237918,2017,Sumter,SC,2
122.71,237918,2018,Sumter,SC,2
130.33,237918,2019,Sumter,SC,2
112.15,237920,2017,Maryland Heights,MO,2
114.46,237920,2018,Maryland Heights,MO,2
126.08,237920,2019,Maryland Heights,MO,2
143.5,237921,2017,Starkville,MS,2
149,237921,2018,Starkville,MS,2
224,237921,2019,Starkville,MS,2
167.63,237922,2017,Sarasota,FL,3
160,237922,2018,Sarasota,FL,3
188.11,237922,2019,Sarasota,FL,3
167.6,237923,2017,Santa Ana,CA,3
169.89,237923,2017,Santa Ana,CA,5
151,237923,2018,Santa Ana,CA,3
175.28,237923,2018,Santa Ana,CA,5
156.17,237923,2019,Santa Ana,CA,3
173.24,237923,2019,Santa Ana,CA,5
229.4,237924,2017,Sarasota,FL,2
153.29,237924,2018,Sarasota,FL,2
169.25,237924,2019,Sarasota,FL,2
169,237925,2017,South Haven,MI,2
161.5,237925,2018,South Haven,MI,2
139,237925,2019,South Haven,MI,2
218.6,237926,2017,Santa Rosa,CA,3
231.5,237926,2018,Santa Rosa,CA,3
239.5,237926,2019,Santa Rosa,CA,3
145.4,237927,2017,Saint Louis,MO,2
143.9,237927,2018,Saint Louis,MO,2
145.92,237927,2019,Saint Louis,MO,2
119,237927,2020,Saint Louis,MO,2
132.57,237928,2017,Saint Louis,MO,3
142.21,237928,2017,Saint Louis,MO,5
146.5,237928,2018,Saint Louis,MO,3
141.9,237928,2018,Saint Louis,MO,5
209,237928,2018,St Louis,MO,3
135,237928,2018,St Louis,MO,5
149.4,237928,2019,Saint Louis,MO,3
156.32,237928,2019,Saint Louis,MO,5
118,237928,2019,St Louis,MO,5
128.14,237929,2017,Saint Louis,MO,3
140.78,237929,2017,Saint Louis,MO,5
157.5,237929,2018,Saint Louis,MO,3
161.48,237929,2018,Saint Louis,MO,5
145,237929,2018,St Louis,MO,3
128,237929,2018,St Louis,MO,5
148.5,237929,2019,Saint Louis,MO,3
162.58,237929,2019,Saint Louis,MO,5
246,237930,2017,San Diego,CA,3
184.56,237930,2018,San Diego,CA,3
179.3,237930,2019,San Diego,CA,3
185.55,237931,2017,Sacramento,CA,3
196,237931,2018,Sacramento,CA,3
215.67,237931,2019,Sacramento,CA,3
160.25,237932,2017,Sacramento,CA,2
185.67,237932,2018,Sacramento,CA,2
201.5,237932,2019,Sacramento,CA,2
189,237933,2017,New Windsor,NY,3
189,237933,2018,New Windsor,NY,3
190.45,237933,2019,New Windsor,NY,3
152.33,237934,2017,Sevierville,TN,2
162.33,237934,2018,Sevierville,TN,2
141.5,237934,2019,Sevierville,TN,2
120.25,237935,2017,Summersville,WV,2
124,237935,2018,Summersville,WV,2
127.75,237935,2019,Summersville,WV,2
149,237937,2017,Fairview Heights,IL,2
141.5,237937,2018,Fairview Heights,IL,2
155.25,237937,2019,Fairview Heights,IL,2
132.64,237938,2017,Rancho Cordova,CA,2
147.09,237938,2018,Rancho Cordova,CA,2
83468.42,237938,2019,Rancho Cordova,CA,2
141.71,237939,2017,Elk Grove,CA,2
154.33,237939,2018,Elk Grove,CA,2
176.8,237939,2019,Elk Grove,CA,2
349,237940,2017,Sacramento,CA,5
208,237940,2018,Sacramento,CA,3
228.02,237940,2018,Sacramento,CA,5
231,237940,2019,Sacramento,CA,5
199,237940,2020,Sacramento,CA,5
122.33,237942,2017,East Syracuse,NY,3
128.8,237942,2017,East Syracuse,NY,5
114,237942,2018,East Syracuse,NY,3
125.65,237942,2018,East Syracuse,NY,5
119,237942,2019,East Syracuse,NY,3
154,237942,2019,East Syracuse,NY,5
129,237943,2017,Santa Rosa,CA,3
167.92,237943,2017,Santa Rosa,CA,5
451.5,237943,2018,Santa Rosa,CA,5
129,237944,2017,Saint Robert,MO,2
144,237944,2018,Saint Robert,MO,2
132.75,237944,2019,Saint Robert,MO,2
144.5,237945,2017,Chesterfield,MO,3
134,237945,2018,Chesterfield,MO,2
144.91,237945,2018,Chesterfield,MO,3
111274.11,237945,2019,Chesterfield,MO,3
152.8,237946,2017,Roseville,CA,3
164.44,237946,2018,Roseville,CA,3
180.56,237946,2019,Roseville,CA,3
156.5,237947,2017,Roseville,CA,2
185.67,237947,2018,Roseville,CA,2
176.5,237947,2019,Roseville,CA,2
132.5,237948,2017,Saint Charles,MO,2
120.71,237948,2018,Saint Charles,MO,2
134.5,237948,2019,Saint Charles,MO,2
155.73,237949,2017,Santa Ana,CA,2
164.78,237949,2018,Santa Ana,CA,2
139,237949,2018,Santa Ana,CA,3
171.78,237949,2019,Santa Ana,CA,2
129.2,237950,2017,Saint Louis,MO,2
145.67,237950,2018,Saint Louis,MO,2
123.67,237950,2019,Saint Louis,MO,2
153.29,237951,2017,Woodland,CA,2
155,237951,2018,Woodland,CA,2
159,237951,2019,Woodland,CA,2
194,237952,2017,Sacramento,CA,2
218.29,237952,2018,Sacramento,CA,2
218,237952,2019,Sacramento,CA,2
122.7,237953,2017,Plover,WI,2
127.67,237953,2018,Plover,WI,2
133.9,237953,2019,Plover,WI,2
130,237954,2017,Santa Rosa,CA,2
293.43,237954,2017,Windsor,CA,2
174.38,237954,2018,Windsor,CA,2
213.29,237954,2019,Windsor,CA,2
153,237954,2020,Windsor,CA,2
148.19,237955,2017,Chesterfield,MO,5
139.5,237955,2018,Chesterfield,MO,3
148.5,237955,2018,Chesterfield,MO,5
146.5,237955,2019,Chesterfield,MO,3
155.81,237955,2019,Chesterfield,MO,5
142.5,237956,2017,Saint Louis,MO,2
138.82,237956,2018,Saint Louis,MO,2
166.14,237956,2019,Saint Louis,MO,2
181.6,237958,2017,San Marcos,CA,2
176.43,237958,2018,San Marcos,CA,2
181.86,237958,2019,San Marcos,CA,2
154.54,237959,2017,San Diego,CA,2
165.46,237959,2018,San Diego,CA,2
5154.5,237959,2019,San Diego,CA,2
163.25,237960,2017,San Diego,CA,3
166.58,237960,2017,San Diego,CA,5
166,237960,2018,San Diego,CA,3
167.97,237960,2018,San Diego,CA,5
170.67,237960,2019,San Diego,CA,3
171.76,237960,2019,San Diego,CA,5
172.75,237961,2017,San Diego,CA,3
185.1,237961,2018,San Diego,CA,3
178.67,237961,2019,San Diego,CA,3
207.44,237962,2017,San Diego,CA,3
12702.25,237962,2018,San Diego,CA,3
173.23,237962,2019,San Diego,CA,3
205.33,237963,2017,Carlsbad,CA,3
172.9,237963,2018,Carlsbad,CA,3
169.27,237963,2019,Carlsbad,CA,3
211.55,237964,2017,San Diego,CA,5
215.6,237964,2018,San Diego,CA,3
215.14,237964,2018,San Diego,CA,5
219,237964,2019,San Diego,CA,3
237.15,237964,2019,San Diego,CA,5
289.86,237965,2017,San Diego,CA,5
344,237965,2018,San Diego,CA,5
327.33,237965,2019,San Diego,CA,5
266.61,237967,2017,San Diego,CA,5
6988.07,237967,2018,San Diego,CA,5
628.4,237967,2019,San Diego,CA,5
231.71,237968,2017,San Diego,CA,5
5188.86,237968,2018,San Diego,CA,5
216.15,237968,2019,San Diego,CA,5
171.67,237969,2017,San Diego,CA,2
173.36,237969,2018,San Diego,CA,2
197.36,237969,2019,San Diego,CA,2
179,237970,2017,San Diego,CA,3
236.22,237970,2017,San Diego,CA,5
128,237970,2018,San Diego,CA,3
241.43,237970,2018,San Diego,CA,5
261.31,237970,2019,San Diego,CA,5
205.67,237971,2017,Del Mar,CA,5
219.82,237971,2018,Del Mar,CA,5
227.88,237971,2019,Del Mar,CA,5
136.61,237972,2017,San Diego,CA,2
130.88,237972,2018,San Diego,CA,2
4898.14,237972,2019,San Diego,CA,2
203.71,237973,2017,San Diego,CA,5
173.54,237973,2018,San Diego,CA,5
209.71,237973,2019,San Diego,CA,5
168.22,237974,2017,San Diego,CA,2
224,237974,2017,San Diego,CA,5
177.6,237974,2018,San Diego,CA,2
163,237974,2018,San Diego,CA,3
191.41,237974,2018,San Diego,CA,5
174.33,237974,2019,San Diego,CA,2
189.19,237974,2019,San Diego,CA,5
124.8,237975,2017,Carlsbad,CA,2
129.86,237975,2018,Carlsbad,CA,2
120.78,237975,2019,Carlsbad,CA,2
154.5,237976,2017,San Diego,CA,2
187.13,237976,2017,San Diego,CA,3
187.22,237976,2018,San Diego,CA,3
176.38,237976,2019,San Diego,CA,3
184.4,237979,2017,San Diego,CA,5
223.69,237979,2018,San Diego,CA,5
220.58,237979,2019,San Diego,CA,5
114.43,237980,2017,Salem,VA,2
123.29,237980,2018,Salem,VA,2
122.44,237980,2019,Salem,VA,2
128.92,237981,2017,San Antonio,TX,3
114,237981,2018,San Antonio,TX,2
120,237981,2018,San Antonio,TX,3
111.67,237981,2019,San Antonio,TX,2
120.82,237981,2019,San Antonio,TX,3
210,237984,2017,La Jolla,CA,1
505.58,237984,2017,La Jolla,CA,5
224.31,237984,2018,La Jolla,CA,5
227,237984,2019,La Jolla,CA,1
236.5,237984,2019,La Jolla,CA,5
182,237985,2017,Poway,CA,2
169.13,237985,2018,Poway,CA,2
205,237985,2019,Poway,CA,2
129,237986,2017,East Syracuse,NY,3
136.11,237986,2017,East Syracuse,NY,5
107.25,237986,2018,East Syracuse,NY,3
128.28,237986,2018,East Syracuse,NY,5
55677.94,237986,2019,East Syracuse,NY,5
172,237987,2017,Liverpool,NY,3
164.64,237987,2018,Liverpool,NY,3
186.14,237987,2019,Liverpool,NY,3
135.44,237990,2017,Stow,OH,2
125.88,237990,2018,Stow,OH,2
119.13,237990,2019,Stow,OH,2
224,237991,2017,Savannah,GA,2
189.25,237991,2018,Savannah,GA,2
140.9,237991,2019,Savannah,GA,2
131.67,237992,2017,Savannah,GA,2
145.86,237992,2018,Savannah,GA,2
157.33,237992,2019,Savannah,GA,2
189.33,237993,2017,Savannah,GA,2
154.13,237993,2018,Savannah,GA,2
176.3,237993,2019,Savannah,GA,2
133.33,237995,2017,Savannah,GA,2
141.38,237995,2017,Savannah,GA,3
128.67,237995,2018,Savannah,GA,2
145.07,237995,2018,Savannah,GA,3
120.5,237995,2019,Savannah,GA,2
144.5,237995,2019,Savannah,GA,3
169.81,237998,2017,San Antonio,TX,5
174.83,237998,2018,San Antonio,TX,5
181.11,237998,2019,San Antonio,TX,5
128.75,237999,2017,San Antonio,TX,3
125.67,237999,2018,San Antonio,TX,3
129.62,237999,2019,San Antonio,TX,3
119,237999,2020,San Antonio,TX,3
139,238000,2017,San Antonio,TX,3
157.73,238000,2017,San Antonio,TX,5
138.6,238000,2018,San Antonio,TX,3
