RATE,ID,YEAR,CITY,STATE,MKT_TIER
79.99,329181,2017,Yuma,AZ,
86,329300,2017,Wenatchee,WA,
144,330344,2017,Pensacola,FL,
159,330604,2019,Denver,CO,
119,330604,2020,Denver,CO,
119,331283,2019,Mundelein,IL,
109,334029,2017,Fort Collins,CO,
95,334071,2019,Normal,IL,
139,334318,2017,San Francisco,CA,
99,334587,2019,Morrisville,NC,
109,334659,2018,Uniontown,OH,
70,334679,2017,Scranton,PA,
142,334756,2018,San Antonio,TX,
81.5,334804,2017,Lake Geneva,WI,
82,334805,2019,Madison,WI,
159,337869,2017,Midland,TX,
199,337869,2018,Midland,TX,
92,338205,2020,Mcalester,OK,
999,338485,2018,San Diego,CA,
127,338925,2019,Denver,CO,
97,339000,2017,Warrenville,IL,
132,339264,2017,Mukilteo,WA,
999,339384,2019,New York,NY,
129,339386,2017,Shakopee,MN,
139,340323,2017,Rosemont,IL,
124,340484,2019,Oklahoma City,OK,
159,340761,2017,Odessa,TX,
231.75,340796,2017,New Haven,CT,
171,342293,2017,Dallas,TX,
120,342806,2019,Sterling,VA,
139,342807,2017,Mahwah,NJ,
135,342807,2019,Mahwah,NJ,
104,343133,2017,Cheektowaga,NY,
144,343456,2018,Columbia,SC,
106,343547,2019,Carlisle,PA,
124,344208,2018,Broomfield,CO,
121,344208,2019,Broomfield,CO,
85,346327,2017,Smyrna,TN,
109,346927,2018,Louisville,KY,
149,347286,2018,Vernal,UT,
136,347687,2017,Milwaukee,WI,
131,347687,2019,Milwaukee,WI,
125,347845,2019,Pittsburgh,PA,
188,347846,2018,Brooklyn,NY,
135,347851,2019,Omaha,NE,
132,348225,2018,Federal Way,WA,
140,348225,2019,Federal Way,WA,
104,348464,2018,Bath,ME,
140,348503,2019,King Of Prussia,PA,
179,349126,2019,New York,NY,
252,349385,2018,Austin,TX,
169,349404,2019,New York,NY,
175,349444,2018,Carlsbad,CA,
119,349785,2017,Rochester,NY,
105,349785,2019,Rochester,NY,
114.5,350163,2017,Webster,TX,
169,350215,2018,Savannah,GA,
99,350609,2017,Houston,TX,
98,350646,2018,San Antonio,TX,
181,350706,2019,Houston,TX,
143,350896,2017,Pittsburgh,PA,
147,350900,2017,Pittsburgh,PA,
145,351109,2017,Houston,TX,
136,351287,2018,Amarillo,TX,
109,351292,2017,Amherst,NY,
153,351321,2017,Asheville,NC,
100,351336,2019,Austin,TX,
110,351337,2019,Austin,TX,
101.5,351338,2017,Sunset Valley,TX,
94,351351,2018,Barboursville,WV,
109,351357,2017,Baton Rouge,LA,
94.99,351360,2017,Bay City,MI,
99,351417,2017,Borger,TX,
53.5,351419,2019,Boulder,CO,
86,351490,2017,Champaign,IL,
119,351516,2017,Chickasha,OK,
129,351548,2017,Clute,TX,
125,351585,2017,Corpus Christi,TX,
114,351606,2018,Culpeper,VA,
89,351635,2017,Deer Park,TX,
114,351681,2017,Durham,NC,
100,351681,2019,Durham,NC,
94.99,351738,2017,Festus,MO,
93,351742,2019,Fishkill,NY,
89,351757,2018,Fort Atkinson,WI,
95,351829,2019,Grants,NM,
102.52,351841,2017,Greenwood,IN,
119,351846,2017,Gretna,LA,
100,351940,2019,Houston,TX,
144.68,351943,2017,Houston,TX,
96,351943,2020,Houston,TX,
79,351965,2017,Indianapolis,IN,
99,352022,2017,Kendall,FL,
115,352026,2017,Kentwood,MI,
89,352068,2020,Lafayette,LA,
100.99,352076,2017,Lake Jackson,TX,
125,352088,2017,Laplace,LA,
105,352096,2019,Latham,NY,
87,352135,2019,Lincoln,NE,
104.99,352160,2018,Loveland,CO,
178,352207,2017,Boston,MA,
122,352228,2017,Memphis,TN,
99,352266,2017,Minot,ND,
89,352267,2017,Mission,TX,
999,352280,2018,Monterey,CA,
999,352280,2019,Monterey,CA,
79.99,352319,2017,Myrtle Beach,SC,
219,352358,2017,New York,NY,
211,352358,2019,New York,NY,
119,352360,2017,Newark,DE,
165,352367,2019,Newton,MA,
99,352389,2019,Northbrook,IL,
124,352392,2017,Novi,MI,
80,352421,2019,Oklahoma City,OK,
98,352422,2017,Oklahoma City,OK,
102,352534,2017,Port Allen,LA,
101,352542,2017,Porterville,CA,
99,352559,2017,Pryor,OK,
91,352597,2017,Rio Grande City,TX,
130,352617,2019,Rocklin,CA,
97,352622,2017,Rome,GA,
125,352632,2017,Royersford,PA,
118,352632,2019,Royersford,PA,
156,352669,2017,San Diego,CA,
89,352745,2017,Shelbyville,IN,
91,352791,2018,Spartanburg,SC,
94,352885,2017,The Woodlands,TX,
109,352893,2018,Tinley Park,IL,
82,352915,2017,Tulsa,OK,
151,352929,2017,Union City,CA,
115,352955,2019,Vestal,NY,
90,352994,2017,Webster,TX,
162,353014,2019,White Plains,NY,
117,353050,2017,Yakima,WA,
133,353172,2017,Seattle,WA,
141,353172,2019,Seattle,WA,
309,353546,2017,Palo Alto,CA,
99,353651,2017,Medford,OR,
121.5,353651,2019,Medford,OR,
162.33,353652,2017,Houston,TX,
139,353652,2020,Houston,TX,
130,353780,2018,York,PA,
157,354417,2017,New York,NY,
165,354419,2017,New York,NY,
194,354419,2019,New York,NY,
104,355006,2017,Catoosa,OK,
139,355071,2018,Albuquerque,NM,
149,355084,2018,Mettawa,IL,
164,355084,2019,Mettawa,IL,
164,355085,2018,Charlotte,NC,
165.67,355085,2019,Charlotte,NC,
147,355088,2017,Arlington,TX,
129,355094,2017,Woodbridge,NJ,
134,355098,2017,Carlisle,PA,
119,355100,2017,Katy,TX,
125.67,355100,2018,Katy,TX,
99,355100,2019,Katy,TX,
179,355101,2018,Yonkers,NY,
120.67,355103,2017,Hazleton,PA,
129,355103,2018,Hazleton,PA,
124,355103,2019,Hazleton,PA,
185,355109,2017,Miami,FL,
185,355109,2019,Miami,FL,
179,355118,2019,Portland,OR,
149,355120,2017,Pittsburgh,PA,
134,355120,2019,Pittsburgh,PA,
189,355126,2017,Roanoke,VA,
206,355127,2019,San Diego,CA,
187,355137,2017,Arlington,VA,
139,355145,2018,Austin,TX,
129.5,355148,2017,Clarksville,TN,
120,355148,2018,Clarksville,TN,
132.67,355148,2019,Clarksville,TN,
134,355154,2019,Allen,TX,
109,355155,2018,Fort Worth,TX,
119,355155,2019,Fort Worth,TX,
119,355156,2017,Lima,OH,
122.5,355156,2018,Lima,OH,
129,355161,2017,Fredericksburg,VA,
109,355162,2017,Flagstaff,AZ,
184,355167,2017,Greenville,SC,
100.5,355171,2019,Hagerstown,MD,
119,355177,2017,Jacksonville,FL,
109,355177,2018,Jacksonville,FL,
124,355177,2019,Jacksonville,FL,
131.33,355181,2017,Lafayette,IN,
104,355181,2019,Lafayette,IN,
109,355183,2017,Lufkin,TX,
119,355183,2019,Lufkin,TX,
119,355186,2019,Keene,NH,
158,355187,2018,Miami,FL,
150,355187,2019,Miami,FL,
299,355191,2017,New York,NY,
112.33,355194,2019,La Vista,NE,
128.5,355195,2017,Omaha,NE,
146,355198,2017,Portland,OR,
157.5,355198,2018,Portland,OR,
175,355198,2019,Portland,OR,
169,355200,2017,Chandler,AZ,
124,355200,2019,Chandler,AZ,
104,355207,2017,New Braunfels,TX,
120,355208,2018,San Antonio,TX,
137,355217,2017,Johnson City,TN,
122,355217,2018,Johnson City,TN,
102,355219,2019,Tyler,TX,
85,355221,2017,Winchester,VA,
124,355226,2019,Albany,GA,
119,355228,2018,Augusta,GA,
112,355233,2017,Plainville,CT,
114,355241,2017,Baltimore,MD,
115,355242,2017,Baltimore,MD,
99,355263,2017,Lake City,FL,
101.5,355264,2018,Asheboro,NC,
129,355276,2017,West Covina,CA,
119,355287,2017,Oak Creek,WI,
104,355287,2019,Oak Creek,WI,
99,355292,2019,Effingham,IL,
104,355304,2018,Weirton,WV,
89,355307,2017,Exeter,NH,
114.5,355311,2017,Raleigh,NC,
159,355319,2018,South Bend,IN,
249,355322,2017,Millbrae,CA,
144.49,355325,2017,Somerset,NJ,
96,355330,2017,Plant City,FL,
199,355345,2017,Indianapolis,IN,
192,355345,2018,Indianapolis,IN,
315.5,355348,2017,Miami,FL,
317,355348,2018,Miami,FL,
325,355348,2019,Miami,FL,
205,355356,2017,Atlanta,GA,
184,355356,2018,Atlanta,GA,
132,355365,2019,Naperville,IL,
126,355365,2020,Naperville,IL,
105,355407,2019,Desoto,TX,
99,355409,2018,Erie,PA,
101,355411,2020,Farmington,NM,
99,355413,2018,Houston,TX,
120,355414,2018,Shenandoah,TX,
104,355415,2018,Huntington,WV,
119.5,355418,2019,Henderson,NV,
121,355423,2017,San Antonio,TX,
121.5,355423,2018,San Antonio,TX,
126,355423,2019,San Antonio,TX,
109,355426,2018,Orem,UT,
127,355438,2017,Wenatchee,WA,
119,355439,2019,El Paso,TX,
102,355440,2017,New Bern,NC,
107,355440,2018,New Bern,NC,
124,355444,2018,Harrisburg,PA,
122,355444,2019,Harrisburg,PA,
103,355446,2017,Seabrook,TX,
155,355450,2018,Indianapolis,IN,
121.33,355453,2019,Henderson,NV,
129,355454,2018,Las Vegas,NV,
104,355457,2018,Mcallen,TX,
94,355457,2019,Mcallen,TX,
209,355462,2017,Temecula,CA,
169,355462,2018,Temecula,CA,
139,355465,2017,Ridley,PA,
115,355467,2017,Durham,NC,
109,355474,2017,San Angelo,TX,
119,355474,2018,San Angelo,TX,
94,355475,2017,Provo,UT,
84,355579,2017,Montgomery,AL,
149,355580,2017,Mobile,AL,
146.5,355580,2018,Mobile,AL,
119,355581,2017,Hoover,AL,
138,355582,2017,Glendale,AZ,
229,355585,2017,Campbell,CA,
999,355588,2018,Los Angeles,CA,
999,355588,2019,Los Angeles,CA,
215,355589,2018,Aliso Viejo,CA,
232,355591,2017,San Francisco,CA,
176,355593,2017,Irvine,CA,
147,355595,2019,Roseville,CA,
177.33,355596,2017,Broomfield,CO,
199,355596,2018,Broomfield,CO,
179,355596,2019,Broomfield,CO,
109,355603,2019,Fort Myers,FL,
150.42,355605,2018,Miami,FL,
197.72,355605,2019,Miami,FL,
135,355614,2017,Orlando,FL,
119,355618,2018,Panama City,FL,
122,355620,2017,Buford,GA,
119,355620,2018,Buford,GA,
91,355629,2017,Burley,ID,
100,355633,2017,West Dundee,IL,
99,355633,2019,West Dundee,IL,
159,355635,2019,Rockford,IL,
129,355636,2018,Chicago,IL,
532.33,355636,2019,Chicago,IL,
189,355637,2018,Bedford Park,IL,
109,355642,2017,Wichita,KS,
153,355643,2019,Louisville,KY,
139,355645,2017,Louisville,KY,
175,355646,2017,Louisville,KY,
138,355648,2017,Worcester,MA,
137,355648,2018,Worcester,MA,
139.5,355648,2019,Worcester,MA,
118,355654,2017,Bethesda,MD,
95,355658,2017,Prince Frederick,MD,
124,355659,2018,Romulus,MI,
119,355659,2019,Romulus,MI,
144,355663,2019,Kansas City,MO,
113,355665,2017,Vicksburg,MS,
87,355666,2017,Olive Branch,MS,
110,355667,2017,Concord,NC,
119,355667,2018,Concord,NC,
119,355667,2019,Concord,NC,
102,355669,2017,Greensboro,NC,
114,355671,2017,Statesville,NC,
111.5,355671,2018,Statesville,NC,
115,355671,2019,Statesville,NC,
203,355675,2018,Charlotte,NC,
129,355676,2018,Concord,NC,
114,355676,2019,Concord,NC,
145,355680,2019,Newburgh,NY,
129,355689,2018,Pittsburgh,PA,
124,355689,2019,Pittsburgh,PA,
132,355690,2017,Harrisburg,PA,
119,355690,2019,Harrisburg,PA,
102.67,355691,2017,Columbia,SC,
112,355693,2018,Sioux Falls,SD,
135,355696,2017,Addison,TX,
124,355696,2019,Addison,TX,
175,355700,2017,Houston,TX,
139,355701,2017,San Antonio,TX,
139,355701,2018,San Antonio,TX,
149,355701,2019,San Antonio,TX,
152.5,355703,2017,Houston,TX,
160.2,355703,2019,Houston,TX,
229,355705,2018,Austin,TX,
124,355707,2018,San Antonio,TX,
109,355711,2018,Houston,TX,
181,355719,2019,Springfield,VA,
129.5,355720,2017,Ashburn,VA,
129,355720,2018,Ashburn,VA,
149,355724,2019,Madison,WI,
118,356287,2017,Beaumont,TX,
78,356289,2017,Fort Worth,TX,
139,356445,2017,Sugar Land,TX,
145,356445,2018,Sugar Land,TX,
519,357447,2017,Bretton Woods,NH,
489,357447,2018,Bretton Woods,NH,
519,357448,2017,Bretton Woods,NH,
132,357545,2017,Springfield,OR,
121.5,357624,2017,Dayton,OH,
65,357856,2017,Leland,NC,
94,357871,2019,Denton,TX,
112,358044,2018,Billings,MT,
129,360004,2017,Cincinnati,OH,
121,360457,2017,Tampa,FL,
104,361583,2019,Las Vegas,NV,
107,361598,2019,Tigard,OR,
124,361605,2017,Fullerton,CA,
112,361609,2017,Baton Rouge,LA,
109,361610,2019,Carthage,TX,
109,361612,2018,San Antonio,TX,
89,361617,2017,Timonium,MD,
119,361645,2019,Dublin,CA,
89,361679,2017,Murfreesboro,TN,
149,361752,2017,Houston,TX,
120,362576,2019,Meridian,MS,
104,363306,2019,Eatontown,NJ,
110,364418,2017,Houston,TX,
110,364425,2017,Dalton,GA,
999,364528,2017,New York City,NY,
999,364528,2018,New York,NY,
950,364528,2019,New York,NY,
229,364686,2017,Chicago,IL,
999,366644,2018,Carmel,CA,
129,366988,2017,Amarillo,TX,
199,366989,2018,Arlington,VA,
104,366992,2018,Charlotte,NC,
85,366995,2019,Commerce,GA,
129.5,366997,2018,Fort Worth,TX,
169,366997,2019,Fort Worth,TX,
102.95,366998,2019,Grand Island,NE,
115,367002,2018,Houma,LA,
97,367002,2020,Houma,LA,
109,367008,2017,Ottawa,IL,
144,367010,2017,Raleigh,NC,
104,367017,2017,Vista,CA,
115.67,367017,2018,Vista,CA,
116.5,367017,2019,Vista,CA,
91,368308,2017,Fayetteville,NC,
295,369147,2017,New York,NY,
283,369147,2019,New York,NY,
124,369304,2018,Fort Worth,TX,
129,370464,2020,Kenner,LA,
99,371465,2018,Burlington,WI,
106,372484,2019,Pittsburgh,PA,
105,372837,2018,North Bend,OR,
169,372864,2018,Minneapolis,MN,
94,373804,2017,Mcallen,TX,
79,375185,2017,Wahpeton,ND,
185,375729,2018,Stamford,CT,
165,375729,2019,Stamford,CT,
95,376165,2018,Grand Junction,CO,
108,377246,2018,Holly Springs,NC,
109,382005,2018,Miami,FL,
91,382324,2017,Lawton,OK,
129,383284,2019,Boise,ID,
139,383404,2018,Brentwood,TN,
279,383644,2019,Washington,DC,
75,384707,2017,Great Falls,MT,
185,388224,2017,New York,NY,
81.5,389927,2017,Florence,IN,
69,390204,2017,Fishkill,NY,
93,390564,2017,Gonzales,LA,
114,391004,2017,Pasadena,TX,
98,391424,2018,Menomonee Falls,WI,
99,391788,2017,Borger,TX,
110,391788,2018,Borger,TX,
272,392126,2018,Boston,MA,
205,392126,2019,Boston,MA,
124,392644,2017,Dallas,TX,
133,392644,2019,Irving,TX,
999,392925,2017,New York,NY,
999,392925,2018,New York,NY,
1000,392925,2019,New York,NY,
370,393766,2017,Washington,DC,
380,393766,2018,Washington,DC,
216,393766,2019,Washington,DC,
129,395124,2018,Lake Charles,LA,
173,395447,2019,Lake Buena Vista,FL,
119,396164,2018,Center,TX,
129,396880,2017,New York,NY,
899,396880,2018,New York,NY,
999.99,396880,2019,New York,NY,
104,397384,2018,Rapid City,SD,
129,397645,2017,Thornton,CO,
175,397805,2019,Jamaica,NY,
129,398084,2017,San Antonio,TX,
167,398344,2019,Columbus,OH,
179,399268,2018,Agoura Hills,CA,
119,399645,2017,Orlando,FL,
111,399645,2019,Orlando,FL,
301.5,399814,2018,New York,NY,
315,399814,2019,New York,NY,
102,400347,2019,Omaha,NE,
112,401130,2018,Romulus,MI,
113,401130,2019,Romulus,MI,
114,401353,2017,Placentia,CA,
62,401357,2017,Hickory,NC,
521.5,401566,2018,New York,NY,
229,401952,2017,Kansas City,MO,
215,401952,2018,Kansas City,MO,
129,402027,2017,Canton,OH,
95,402105,2017,Corvallis,OR,
170,402148,2018,Atlanta,GA,
102,402153,2017,Greensboro,NC,
120,402154,2017,Lutz,FL,
122,402215,2019,Washington,PA,
119,402216,2018,York,PA,
119,402216,2019,York,PA,
179,402217,2018,Carlsbad,NM,
129,402218,2017,North Charleston,SC,
109,402218,2018,North Charleston,SC,
105,402222,2018,San Antonio,TX,
119,402263,2018,The Woodlands,TX,
122,402667,2017,Minneapolis,MN,
114,402667,2019,Minneapolis,MN,
149,404424,2019,Silver Spring,MD,
105,404426,2017,Tulsa,OK,
129,404595,2017,Grand Rapids,MI,
99,404611,2017,Evansville,IN,
108.5,404786,2017,Kenner,LA,
60,404787,2019,Atlanta,GA,
121,404971,2019,Pewaukee,WI,
75,405130,2017,Avondale,LA,
119,405146,2018,Bedford,TX,
115,405160,2017,Gonzales,LA,
115,405162,2018,Jackson,TN,
124,405165,2017,Port Lavaca,TX,
95,405168,2017,Tullahoma,TN,
131,406450,2019,Devens,MA,
149,406705,2017,San Diego,CA,
209,406728,2018,Emeryville,CA,
132,407385,2019,Durham,NC,
243.5,407825,2018,Boston,MA,
133,409110,2019,Fort Worth,TX,
185,409345,2017,West Palm Beach,FL,
160,409972,2017,Santa Ana,CA,
114,410471,2017,Saginaw,MI,
139,410505,2018,Asheville,NC,
102,410763,2017,Chandler,AZ,
130,411099,2019,Pittsburgh,PA,
250,411242,2017,San Jose,CA,
199,411743,2017,Washington,DC,
369,412048,2017,Dallas,TX,
349,412048,2018,Dallas,TX,
115,412560,2019,Fishkill,NY,
164,412613,2018,Parsippany,NJ,
157,412761,2018,Columbus,OH,
126,412761,2019,Columbus,OH,
175,412795,2019,Charlotte,NC,
126,412820,2017,Sterling,VA,
104,412820,2019,Sterling,VA,
274,412830,2017,San Jose,CA,
121,413118,2019,Morrisville,NC,
220,413353,2019,San Ramon,CA,
189,413372,2017,Branchburg,NJ,
134,413548,2017,Denver,CO,
252,413590,2017,Santa Clara,CA,
115.5,413672,2017,Baton Rouge,LA,
122,413751,2019,Durham,NC,
207.5,413814,2017,Redmond,WA,
123,413995,2018,Pittsburgh,PA,
85,414076,2019,Mechanicsburg,PA,
189,414219,2017,Houston,TX,
122,414223,2018,Cary,NC,
159,414232,2017,Milwaukee,WI,
149,414232,2019,Milwaukee,WI,
104,414243,2019,New Cumberland,PA,
114.95,414245,2019,Kearney,NE,
119,414247,2017,Slippery Rock,PA,
100.5,414250,2018,Saltillo,MS,
100,414250,2019,Saltillo,MS,
109,414252,2019,Wichita,KS,
169,414258,2017,Baton Rouge,LA,
95,414262,2018,Jackson,TN,
141,414264,2017,Midland,MI,
229,414264,2018,Midland,MI,
134,414265,2017,Columbus,OH,
125,414265,2018,Columbus,OH,
120,414266,2017,Lafayette,LA,
139,414267,2017,Draper,UT,
126,414270,2017,Gonzales,LA,
131,414272,2017,Monroe,LA,
132,414272,2018,Monroe,LA,
93.5,414275,2018,Williamsport,PA,
143,414281,2017,Irving,TX,
199,414651,2017,Kirkland,WA,
135,414891,2019,Braintree,MA,
124,415034,2018,North Charleston,SC,
119,415034,2019,North Charleston,SC,
219,415035,2017,Fort Lauderdale,FL,
239,415035,2019,Fort Lauderdale,FL,
399,415055,2017,Bedford,PA,
349,415055,2018,Bedford,PA,
451,415244,2017,New York,NY,
675,415244,2018,New York,NY,
675,415244,2019,New York,NY,
107,416493,2017,Danvers,MA,
45,416634,2017,Laughlin,NV,
145,417538,2017,El Paso,TX,
87.9,418273,2018,Faribault,MN,
145,418712,2018,Fort Worth,TX,
132,418719,2017,Chatsworth,CA,
92,419012,2019,Poughkeepsie,NY,
72,419013,2017,Dallas,TX,
119,426155,2017,New Bern,NC,
225,426439,2017,San Jose,CA,
224,426439,2019,San Jose,CA,
103,426440,2017,Danbury,CT,
105,426440,2019,Danbury,CT,
165,426936,2017,New York,NY,
165,426936,2019,New York,NY,
130,427319,2017,Birmingham,AL,
140,427397,2019,Arnold,MO,
112,427549,2017,Mount Prospect,IL,
104,427578,2017,Charleston,SC,
111,427853,2019,Houston,TX,
159,427981,2017,New York,NY,
165,427981,2019,New York,NY,
137,429433,2019,Albany,NY,
179,429630,2019,Salem,OR,
159,430634,2017,Scottsdale,AZ,
124,430692,2019,Tucson,AZ,
170.5,432250,2018,Birmingham,AL,
189,433212,2018,Philadelphia,PA,
169,433332,2018,New York,NY,
179,433332,2019,New York,NY,
149,434732,2017,Chicago,IL,
299,434732,2018,Chicago,IL,
204,434732,2019,Chicago,IL,
125,434877,2017,Atlanta,GA,
128,434877,2019,Atlanta,GA,
193,436173,2017,Phoenix,AZ,
124,437150,2017,Newark,NJ,
128,437150,2019,Newark,NJ,
999,437910,2018,Miami,FL,
999,437910,2019,Miami,FL,
134,438461,2018,Baltimore,MD,
134,438461,2019,Baltimore,MD,
124,438495,2017,Norfolk,VA,
119,438495,2018,Norfolk,VA,
125.67,438513,2017,Tampa,FL,
146,438662,2019,Tampa,FL,
129,439472,2017,Dallas,TX,
214,439541,2019,Boston,MA,
219,439604,2017,San Francisco,CA,
260,440394,2018,Millbrae,CA,
106.67,440395,2018,Coraopolis,PA,
193.5,440397,2018,King Of Prussia,PA,
125,440401,2018,Oklahoma City,OK,
128,440401,2019,Oklahoma City,OK,
259,442172,2017,Hilton Head Island,SC,
249,442172,2018,Hilton Head Island,SC,
110,442191,2017,Vista,CA,
315,442522,2017,New York,NY,
415,442522,2018,New York,NY,
998,442522,2019,New York,NY,
350,443135,2017,New York,NY,
270,443136,2017,New York,NY,
425,443141,2018,Washington,DC,
114,445014,2019,Milwaukee,WI,
69,445656,2018,Chandler,AZ,
69,445656,2019,Chandler,AZ,
159,446772,2017,Chicago,IL,
141.75,446772,2019,Chicago,IL,
199,446778,2017,Chicago,IL,
152,446804,2017,Pasadena,CA,
152,447111,2019,Silver Spring,MD,
120,447250,2017,Amherst,NY,
112,447250,2019,Amherst,NY,
146,447593,2019,Henderson,NV,
65,447895,2018,Carrollton,KY,
94,448133,2018,Bowling Green,KY,
119,448858,2017,North Charleston,SC,
119,448870,2017,Greensboro,NC,
76,449336,2017,Fredonia,NY,
140,449610,2019,New York,NY,
139,456396,2019,Houston,TX,
209,456442,2018,Fairfax,VA,
149,456443,2017,Bloomington,MN,
135,456656,2019,New Orleans,LA,
231,457894,2018,Houston,TX,
140,457910,2019,Rocky Hill,CT,
129,458233,2019,Pikesville,MD,
99,458550,2017,Dayton,OH,
582.5,459010,2018,Chicago,IL,
396.33,459010,2019,Chicago,IL,
239,459031,2017,Los Angeles,CA,
173,459631,2019,Morgan Hill,CA,
95,460068,2020,Durango,CO,
85,460069,2017,Truth Or Consequences,NM,
122,460100,2019,New York,NY,
95,460104,2017,Prattville,AL,
103,460488,2017,Elk Grove Village,IL,
80,460704,2017,Farmington Hills,MI,
140,460707,2019,Irvine,CA,
92,460709,2019,Atlanta,GA,
134,460710,2017,Houston,TX,
75,460718,2017,Schaumburg,IL,
149,460750,2017,Oaks,PA,
132,460750,2019,Phoenixville,PA,
89,461663,2019,Orlando,FL,
109,461754,2017,Baton Rouge,LA,
101,461754,2019,Baton Rouge,LA,
149,461757,2019,Raleigh,NC,
109,461836,2018,Potsdam,NY,
109,461836,2019,Potsdam,NY,
124,461970,2017,Pittsburgh,PA,
89,462170,2017,Richardson,TX,
139,462711,2018,Ann Arbor,MI,
139,462711,2019,Ann Arbor,MI,
97,462811,2017,Gardner,MA,
125,462996,2019,Blue Springs,MO,
135.67,463296,2018,Cleveland,OH,
155,463414,2018,Orlando,FL,
249,463590,2017,Los Angeles,CA,
141,464591,2017,Salt Lake City,UT,
100,464653,2019,Lafayette,LA,
116,466190,2017,Franklin,TN,
160,466190,2019,Franklin,TN,
69,466319,2017,Missoula,MT,
122,466329,2019,Philadelphia,PA,
139,466350,2017,Burlington,MA,
141,466350,2019,Burlington,MA,
164,466352,2020,Houston,TX,
90,466353,2017,Andover,MA,
134,466354,2018,Parsippany,NJ,
123,466356,2018,Princeton,NJ,
103,466362,2019,Charlotte,NC,
102,466363,2019,Atlanta,GA,
98,466365,2019,Schaumburg,IL,
180,467950,2017,Austin,TX,
89.99,468571,2017,Canadian,TX,
130,468579,2019,Sarasota,FL,
124.99,468583,2017,Clute,TX,
129,468603,2018,Huntsville,AL,
129,468603,2019,Huntsville,AL,
112.99,468616,2017,Lexington,KY,
239,468618,2018,Chelsea,MA,
109,468621,2018,Mankato,MN,
108,468621,2019,Mankato,MN,
126,468624,2017,Lincoln,NE,
149,468624,2019,Lincoln,NE,
119,468626,2017,Albuquerque,NM,
114,468627,2018,North Las Vegas,NV,
105,468632,2018,Tulsa,OK,
144,468634,2017,King Of Prussia,PA,
117,468635,2017,Langhorne,PA,
109,468635,2019,Langhorne,PA,
114,468638,2018,Williamsport,PA,
129,468643,2018,Houston,TX,
85,468643,2020,Houston,TX,
224,468644,2018,Midland,TX,
112,468790,2018,Bossier City,LA,
162,469200,2017,Atlanta,GA,
170,469200,2019,Atlanta,GA,
226,469251,2019,New York,NY,
154,469291,2017,Charlotte,NC,
91,469420,2018,Lincoln,NE,
189,469653,2019,New York,NY,
265,469734,2018,Chicago,IL,
229,469734,2019,Chicago,IL,
102.33,469924,2018,Wright,WY,
179,471070,2017,Phoenix,AZ,
73,471274,2017,Memphis,TN,
157,471274,2019,Memphis,TN,
101,471779,2019,Jacksonville,FL,
149,471786,2017,Miami,FL,
135,472004,2019,Charlotte,NC,
615,473433,2018,New York,NY,
599,474291,2017,Nashville,TN,
549,474291,2018,Nashville,TN,
105,474670,2017,Austin,TX,
145,474671,2019,Deerfield Beach,FL,
177,475274,2018,Nashville,TN,
100,475390,2019,Westminster,CO,
142.33,475391,2019,Orlando,FL,
160,475835,2019,Los Angeles,CA,
280,477417,2017,Chicago,IL,
119,478151,2019,Houston,TX,
130,478771,2017,Beaverton,OR,
109,479477,2019,Iowa City,IA,
257,481459,2019,Houston,TX,
109,481776,2019,Houghton,MI,
206.33,482340,2017,New York,NY,
204.5,482340,2018,New York,NY,
800,483708,2018,Catoosa,OK,
289,483708,2019,Catoosa,OK,
229,483772,2017,Palo Alto,CA,
79,484590,2018,Wisconsin Rapids,WI,
89,484590,2019,Wisconsin Rapids,WI,
89.5,484635,2019,Milwaukee,WI,
82,485413,2017,Clute,TX,
136,486687,2017,Austin,TX,
139.99,486687,2019,Austin,TX,
100,486740,2017,Murfreesboro,TN,
90,486805,2019,Mentor,OH,
97,486820,2017,Colorado Springs,CO,
116,487000,2018,Schererville,IN,
95.4,487054,2017,Carmel,IN,
89,487086,2017,Killeen,TX,
102,487219,2017,Saint Rose,LA,
280,487223,2017,Mountain View,CA,
178,487271,2019,New York,NY,
126,487274,2019,New York,NY,
105,487277,2017,Carlsbad,CA,
112,487277,2018,Carlsbad,CA,
147.5,487309,2017,North Wales,PA,
139,487328,2017,Pittsburgh,PA,
90,487332,2017,Bensalem,PA,
115,487473,2017,Seattle,WA,
127,487558,2018,Princeton,NJ,
130,487558,2019,Princeton,NJ,
99.17,487596,2017,Germantown,MD,
85,487599,2017,Enid,OK,
104,488632,2017,Denver,CO,
109,488632,2018,Denver,CO,
104,488632,2019,Denver,CO,
155,489530,2017,Oklahoma City,OK,
99,490276,2019,Ashland,KY,
129,490330,2017,Cedar Rapids,IA,
143.99,490648,2019,Brooklyn,NY,
270,490790,2017,New York,NY,
186,491302,2018,Atlanta,GA,
175,491302,2019,Atlanta,GA,
115,491410,2017,Las Vegas,NV,
95,491410,2019,Las Vegas,NV,
265,491932,2017,Culver City,CA,
235,491932,2018,Culver City,CA,
99,494510,2019,Chicago,IL,
125,499693,2018,Doral,FL,
64.99,499878,2017,Decherd,TN,
89,500229,2019,Sarasota,FL,
127,500698,2017,Pittsford,NY,
147,500698,2019,Pittsford,NY,
139,501714,2018,Atlanta,GA,
136,501714,2019,Atlanta,GA,
999,502407,2019,Tampa,FL,
99,502594,2018,Columbus,OH,
129,503129,2017,Birmingham,AL,
129,503129,2019,Birmingham,AL,
